AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
180Left,2.594236,0.0009717439,0.0899472,-0.5190808,0.8547251,-0.05569461,0.1160488,-0.8099124,0.5865508,-0.2314787,0.06385253,-0.969219,0.2462008,0,0,0,0,0.06246247,0.1768626,-0.1687913,0.2448552,0.1301053,0.08095497,-0.02648704,1.454368,-0.000638199,0.07981211,0.4385352,-0.1245901,0.02817661,-0.01072884,-1.070848,0.2193294,-0.0007152557,0.08864986
180Left,2.611227,0.004017239,0.08330091,-0.519024,0.8547598,-0.05989773,0.107502,-0.7996354,0.600486,-0.2388292,0.06270209,-0.9678274,0.2516154,0,0,0,0,0.06242765,0.1845645,-0.1683262,0.2453075,0.1306739,0.06450953,-0.02267134,1.454285,3.632194E-05,-0.001740642,0.3850944,0.02325773,0.02261177,0.02843142,-0.8222718,0.1907851,-0.004136562,0.03372605
180Left,2.645188,0.008424437,0.07132137,-0.4825413,0.8758734,-0.06554103,0.09567692,-0.7702001,0.6378025,-0.2444839,0.06676974,-0.9560696,0.2931406,0,0,0,0,0.06043956,0.1986737,-0.1619374,0.2465335,0.1323439,0.03725433,-0.01537394,1.453898,0.0005203766,-0.0994049,0.705462,0.3194399,0.06130189,0.08350015,-1.36276,0.3648699,-0.01937151,0.02420273
180Left,2.666649,0.009555503,0.0651798,-0.4663985,0.8845751,-0.07366448,0.0887366,-0.7546054,0.6561792,-0.2520109,0.07132421,-0.9487056,0.3161615,0,0,0,0,0.05854964,0.2073219,-0.1552974,0.2477728,0.133212,0.02071425,-0.01044272,1.453444,0.001109814,-0.09449571,0.4324108,0.3319986,0.06196424,0.0434041,-0.8270044,0.2465611,-0.02267957,0.02947186
180Left,2.684153,0.0099239,0.06042197,-0.4473032,0.8943828,-0.08313511,0.08384395,-0.7415285,0.670922,0,0,0,0,0,0,0,0,0.05179234,0.2127645,-0.1466289,0.2472894,0.1311352,-0.0003625575,-0.007553239,1.453345,0.002569889,-0.3378652,0.272128,0.4334234,-0.02416819,-0.1038432,-1.05384,0.1444739,-0.004976988,0.07300376
180Left,2.701171,0.007621031,0.0587409,-0.4501265,0.8929648,-0.09448189,0.0799058,-0.7323406,0.6809384,0,0,0,0,0,0,0,0,0.04524459,0.2179214,-0.1379542,0.2465964,0.1295213,-0.02022409,-0.004752865,1.453149,0.003899155,-0.3273875,0.2578467,0.4337378,-0.03464967,-0.08069277,-0.9930768,0.1400187,-0.009810925,0.06646331
180Left,2.718157,0.00536412,0.0547239,-0.4394762,0.8982544,-0.1214352,0.07561304,-0.7411383,0.6713526,0,0,0,0,0,0,0,0,0.03906696,0.2175941,-0.1290276,0.2437165,0.1271253,-0.03442159,-0.002945638,1.453176,0.005130264,-0.3088813,-0.01636446,0.4463285,-0.1439966,-0.1198024,-0.7098749,0.09036133,0.001347065,0.06155546
180Left,2.735167,0.001533934,0.05201532,-0.4398463,0.8980733,-0.1344751,0.07335877,-0.7317963,0.681524,0,0,0,0,0,0,0,0,0.03274104,0.2169576,-0.1197861,0.2409005,0.1250414,-0.04825344,-0.001106112,1.453173,0.006195176,-0.316296,-0.03182888,0.4620776,-0.1407981,-0.1041949,-0.6915923,0.09197632,-0.0001490116,0.0532456
180Left,2.752199,-0.00242282,0.04912869,-0.4359711,0.899961,-0.147535,0.07202847,-0.7238647,0.6899427,0,0,0,0,0,0,0,0,0.02585923,0.2129651,-0.1085707,0.2381639,0.1233894,-0.06076177,0.0007057634,1.453392,0.00623798,-0.3440905,-0.1996249,0.5607672,-0.1368307,-0.08259714,-0.6254166,0.09059378,0.01096129,0.002140179
180Left,2.786177,-0.007485315,0.04243695,-0.3896953,0.9209442,-0.1596097,0.07366154,-0.6905236,0.7233102,0,0,0,0,0,0,0,0,0.005626923,0.1992235,-0.0773932,0.2263186,0.1180778,-0.08605827,0.007206435,1.453914,0.00609833,-1.011616,-0.6870806,1.558876,-0.5922675,-0.2655804,-1.264825,0.3250336,0.02610683,-0.006982521
180Left,2.803133,-0.01200927,0.04213856,-0.3753769,0.9268726,-0.1738095,0.07772271,-0.6887054,0.7250413,0,0,0,0,0,0,0,0,-0.006366882,0.1908885,-0.05858644,0.21793,0.1146999,-0.09770413,0.01154662,1.454157,0.005723149,-0.5996903,-0.4167497,0.9403376,-0.4194275,-0.1688957,-0.5822935,0.2170091,0.01214743,-0.01875903
180Left,2.826225,-0.01698768,0.04205496,-0.3549623,0.934881,-0.1839408,0.08325785,-0.6743001,0.738458,0,0,0,0,0,0,0,0,-0.01853385,0.1800781,-0.03591849,0.2063881,0.1099625,-0.1085556,0.01744653,1.454547,0.004778276,-0.6083485,-0.5405188,1.133398,-0.5770974,-0.2368718,-0.5425736,0.2949955,0.01950264,-0.04724367
180Left,2.843175,-0.02767638,0.04826018,-0.3656783,0.9307413,-0.192682,0.09044365,-0.6656655,0.7462502,0,0,0,0,0,0,0,0,-0.02935466,0.1709244,-0.01663644,0.1988769,0.1053337,-0.1174989,0.02069168,1.454918,0.005011785,-0.5410404,-0.4576832,0.9641027,-0.3755584,-0.2314389,-0.4471637,0.1622577,0.01857281,0.01167548
180Left,2.860125,-0.03389461,0.05046539,-0.353289,0.9355143,-0.2093818,0.1036514,-0.6736376,0.739062,0,0,0,0,0,0,0,0,-0.04150741,0.1613379,0.004898611,0.1920733,0.1005661,-0.1270695,0.02319944,1.455267,0.005923683,-0.6076374,-0.4793257,1.076753,-0.3401831,-0.2383769,-0.4785311,0.1253877,0.01745224,0.0455949
180Left,2.877137,-0.04110497,0.0525616,-0.3418513,0.9397543,-0.2154587,0.1127637,-0.6732874,0.7393813,0,0,0,0,0,0,0,0,-0.05210412,0.1540979,0.02161624,0.1867701,0.09879208,-0.1345643,0.02560586,1.455431,0.006237478,-0.5298358,-0.3619999,0.8358813,-0.2651572,-0.08870363,-0.3747411,0.1203213,0.008159876,0.01568976
180Left,2.894131,-0.05193971,0.05579114,-0.3399192,0.940455,-0.2207938,0.121704,-0.6749988,0.7378195,0,0,0,0,0,0,0,0,-0.06134314,0.148423,0.0355325,0.1821869,0.09840947,-0.1408498,0.02792499,1.455518,0.006149068,-0.4619509,-0.2837479,0.695813,-0.229159,-0.01913011,-0.3142744,0.1159563,0.004392862,-0.004420499
180Left,2.911088,-0.06139578,0.05836732,-0.3374375,0.9413481,-0.2254852,0.1303764,-0.6729997,0.7396431,0,0,0,0,0,0,0,0,-0.06909721,0.1440745,0.0473516,0.1781335,0.0984273,-0.1474695,0.02988904,1.455556,0.006476697,-0.3877036,-0.2174228,0.5909551,-0.2026714,0.0008910894,-0.3309831,0.09820285,0.001865625,0.01638141
180Left,2.945098,-0.06946901,0.05973776,-0.3175555,0.94824,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770936,0.1381801,0.0688489,0.1703268,0.09916252,-0.1613881,0.03250554,1.455628,0.007535249,-0.3998194,-0.2947211,1.074865,-0.3903374,0.03676116,-0.6959289,0.1308249,0.003629923,0.05292765
180Left,2.962056,-0.07942346,0.06337842,-0.3244234,0.9459121,0,0,0,0,0,0,0,0,0,0,0,0,-0.07607417,0.136467,0.07926516,0.1662816,0.09980685,-0.1686065,0.03292159,1.455727,0.008055896,0.05097166,-0.08565485,0.5208131,-0.2022602,0.03221631,-0.3609248,0.02080258,0.004947186,0.02603235
180Left,2.983935,-0.1006464,0.07340137,-0.3366204,0.9416407,0,0,0,0,0,0,0,0,0,0,0,0,-0.06741908,0.132907,0.09297937,0.1605113,0.1015413,-0.1791622,0.03168963,1.456262,0.00848285,0.4327543,-0.1780003,0.6857105,-0.2885148,0.08672476,-0.527785,-0.06159842,0.02673268,0.02134768
180Left,3.001024,-0.1089611,0.07810253,-0.3300979,0.943947,0,0,0,0,0,0,0,0,0,0,0,0,-0.06004382,0.1299974,0.1032192,0.1561877,0.1032338,-0.1875558,0.03030832,1.456748,0.008800369,0.3687631,-0.14548,0.5119931,-0.2161793,0.08462071,-0.4196778,-0.06906512,0.02430081,0.01587593
180Left,3.018037,-0.1168254,0.08211318,-0.3294478,0.9441743,0,0,0,0,0,0,0,0,0,0,0,0,-0.05207349,0.1256166,0.1059034,0.1564382,0.105668,-0.193917,0.02748008,1.457408,0.008976257,0.3985165,-0.2190381,0.1342062,0.01252741,0.1217127,-0.3180586,-0.1414119,0.03302097,0.008794433
180Left,3.034988,-0.123638,0.08605571,-0.3331023,0.9428911,0,0,0,0,0,0,0,0,0,0,0,0,-0.04427901,0.1217873,0.1078523,0.1566984,0.1084919,-0.2002178,0.02463624,1.458,0.009002156,0.3897239,-0.191465,0.0974454,0.01301095,0.1411945,-0.3150433,-0.1421924,0.02958775,0.001294911
180Left,3.052018,-0.1318267,0.09133653,-0.3464159,0.9380813,0,0,0,0,0,0,0,0,0,0,0,0,-0.03717595,0.1205214,0.104825,0.1585073,0.1152929,-0.2055391,0.0216154,1.458374,0.006954671,0.355153,-0.06329715,-0.1513634,0.09044558,0.3400505,-0.2660632,-0.151042,0.01869202,-0.1023742
180Left,3.086042,-0.1295015,0.09258236,-0.3248825,0.9457548,0,0,0,0,0,0,0,0,0,0,0,0,-0.02529628,0.1209219,0.09569118,0.173495,0.1312069,-0.215109,0.01565532,1.458549,0.00228348,0.5939839,0.02002418,-0.4566908,0.7493839,0.7956982,-0.4784949,-0.2980038,0.008744001,-0.2335595
180Left,3.103091,-0.1304342,0.09688097,-0.3241922,0.9459913,0,0,0,0,0,0,0,0,0,0,0,0,-0.02113207,0.1222989,0.08997322,0.1858089,0.1392806,-0.2175208,0.01288272,1.458431,-0.0001961327,0.2082104,0.06885231,-0.2858981,0.6156929,0.4036844,-0.1205921,-0.1386303,-0.00590682,-0.1239806
180Left,3.12004,-0.1368008,0.1084329,-0.3505335,0.9365504,0,0,0,0,0,0,0,0,0,0,0,0,-0.01659997,0.1236494,0.08500955,0.1952241,0.146517,-0.2188899,0.01110891,1.458288,-0.002158618,0.2266048,0.06752275,-0.2481833,0.4707627,0.3618211,-0.0684537,-0.08869022,-0.007116795,-0.09812427
180Left,3.141725,-0.1306565,0.1114374,-0.3551224,0.9348201,0,0,0,0,0,0,0,0,0,0,0,0,-0.008432753,0.1252657,0.07848914,0.2072124,0.1566254,-0.2176317,0.008946351,1.458121,-0.005159214,0.4083609,0.08081533,-0.3260207,0.5994149,0.5054235,0.06291121,-0.1081281,-0.008356571,-0.1500298
180Left,3.159079,-0.1250423,0.1150284,-0.3626643,0.9319202,0,0,0,0,0,0,0,0,0,0,0,0,0.001872631,0.126459,0.07309044,0.2154011,0.1660891,-0.2149545,0.007373754,1.458,-0.00813539,0.5152692,0.05966723,-0.2699349,0.4094332,0.4731834,0.1338594,-0.07862984,-0.006061792,-0.1488088
180Left,3.176027,-0.117688,0.1186325,-0.3584988,0.9335305,0,0,0,0,0,0,0,0,0,0,0,0,0.01463605,0.1275428,0.06541472,0.220362,0.1782567,-0.2140758,0.005004123,1.457804,-0.01156667,0.6381711,0.05418956,-0.3837861,0.2480432,0.6083786,0.04393756,-0.1184816,-0.009793043,-0.1715641
180Left,3.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02998631,0.1287728,0.0558428,0.2187877,0.1935931,-0.2176321,0.002043007,1.45747,-0.0153202,0.7675127,0.06149784,-0.4785959,-0.07871389,0.7668227,-0.1778185,-0.1480558,-0.01673102,-0.1876763
180Left,3.227085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05145807,0.1298468,0.03797523,0.2158572,0.219005,-0.2151814,-0.001804303,1.456669,-0.02016089,1.073588,0.05370006,-0.8933789,-0.1465231,1.270592,0.1225382,-0.1923655,-0.04003644,-0.2420347
180Left,3.244047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06001051,0.1299451,0.02786282,0.213716,0.2303741,-0.2096374,-0.003690236,1.456255,-0.02219245,0.427622,0.004917383,-0.5056202,-0.1070589,0.5684555,0.2771959,-0.09429667,-0.02069473,-0.1015778
180Left,3.261052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06806924,0.1299597,0.01692723,0.2104934,0.2415949,-0.2024292,-0.005695734,1.455785,-0.02416691,0.4029367,0.0007301569,-0.5467795,-0.1611307,0.5610406,0.3604099,-0.1002749,-0.02348423,-0.09872317
180Left,3.278037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07654883,0.1302137,0.003776279,0.206577,0.2504545,-0.1909231,-0.00833859,1.455306,-0.02641417,0.4239794,0.01269877,-0.6575477,-0.1958206,0.4429817,0.575307,-0.1321428,-0.02397299,-0.1123629
180Left,3.299171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08743948,0.1308901,-0.01405137,0.2005673,0.2604546,-0.1743069,-0.01202637,1.454562,-0.02927149,0.5445324,0.03382266,-0.8913826,-0.3004842,0.5000025,0.8308105,-0.1843892,-0.0371933,-0.1428659
180Left,3.316122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09250499,0.1313384,-0.0250787,0.1974015,0.2611808,-0.1626857,-0.01335115,1.454292,-0.03026038,0.2532758,0.02241433,-0.5513662,-0.1582921,0.03631115,0.5810611,-0.06623887,-0.01351833,-0.04944485
180Left,3.333071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09742181,0.131898,-0.03592942,0.194146,0.2616917,-0.1511814,-0.01458615,1.453982,-0.03115042,0.2458408,0.0279814,-0.5425361,-0.1627736,0.02554357,0.5752161,-0.06174972,-0.01546741,-0.04450176
180Left,3.366973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1013949,0.1300132,-0.05773474,0.1896639,0.2547343,-0.1203784,-0.01800052,1.453638,-0.03247879,0.198653,-0.0942409,-1.090266,-0.2241045,-0.3478706,1.540148,-0.1707188,-0.01719594,-0.06641848
180Left,3.383988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09976076,0.1268347,-0.07218616,0.1838293,0.2430168,-0.09555454,-0.01925137,1.453853,-0.03320967,-0.0817053,-0.1589268,-0.7225709,-0.2917334,-0.5858719,1.241193,-0.06254251,0.01072884,-0.03654417
180Left,3.400978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09887364,0.1240581,-0.08592086,0.1775137,0.2322246,-0.07042295,-0.02046326,1.453955,-0.03386453,-0.04435629,-0.1388282,-0.6867349,-0.3157802,-0.5396098,1.25658,-0.06059445,0.005125999,-0.03274288
180Left,3.41805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09782886,0.1210156,-0.09619136,0.171862,0.2201149,-0.04857228,-0.02121294,1.454303,-0.03376342,-0.052239,-0.152126,-0.5135253,-0.2825819,-0.6054848,1.092533,-0.03748387,0.01735687,0.005055591
180Right,0,-0.02587856,0.02253357,0.03169508,0.9994976,-0.03790711,0.08225908,0.1233266,0.9923661,-0.02967877,0.1826741,0.2621756,0.9650202,-0.05359451,0.3344762,0.540985,0.8410323,-0.06935918,0.1017594,-0.04055753,0.09189974,0.09566242,-0.05258126,-0.0002861284,1.460395,-0.03763555,-8.359403,-0.9628117,2.781692,-3.998114,-6.222627,-0.2004488,1.04634,0.3046274,-0.1936065
180Right,0.03399485,-0.02776478,0.02664312,0.03987782,0.9992046,-0.03634338,0.08643685,0.1366475,0.9906197,-0.02845155,0.1926291,0.2811315,0.9596692,-0.05080978,0.3415271,0.5756758,0.817678,-0.06741366,0.1022689,-0.04056785,0.09295186,0.09627795,-0.05346756,-0.00212704,1.460431,-0.03552275,0.09727627,0.02547503,-0.0005159527,0.05260631,0.03077686,-0.04431494,-0.09204559,0.001776218,0.1056397
180Right,0.05099583,-0.02838332,0.03059117,0.04515539,0.99898,-0.03284203,0.09287206,0.150208,0.9886544,-0.02762765,0.2146793,0.3147067,0.9491889,-0.04767336,0.3464433,0.5994897,0.8003824,-0.06638125,0.1026131,-0.04002051,0.09401227,0.09637684,-0.05217868,-0.00305881,1.460414,-0.03524411,0.0516206,0.01721084,0.02736673,0.05302019,0.004944205,0.06444398,-0.04658849,-0.000846386,0.01393184
180Right,0.0720782,-0.03018991,0.0378369,0.05517595,0.9984766,-0.02966706,0.09681428,0.1581753,0.987411,-0.02712435,0.2274349,0.3343295,0.9424562,-0.04374935,0.3511053,0.6227738,0.782402,-0.06500047,0.1031777,-0.03930691,0.09554775,0.09693062,-0.0508859,-0.004281728,1.460345,-0.03506333,0.06903894,0.02822876,0.03568027,0.07677414,0.02768934,0.06463863,-0.0611459,-0.003433228,0.009039044
180Right,0.08902826,-0.02997155,0.04110015,0.06041652,0.9981733,-0.02647381,0.1011373,0.1656264,0.9861886,-0.02910311,0.2396793,0.3500905,0.9367159,-0.03625131,0.3620723,0.6717148,0.7408099,-0.06361494,0.1039326,-0.03863612,0.097326,0.09841269,-0.05054577,-0.005430963,1.460184,-0.03530847,0.06927624,0.03774464,0.03353935,0.08891225,0.07410347,0.0170067,-0.05746174,-0.008052588,-0.01225695
180Right,0.1059913,-0.02922916,0.04360913,0.06494117,0.9978891,-0.0231969,0.1054716,0.1724031,0.9850265,-0.03265141,0.2548842,0.3681286,0.9297749,-0.03048115,0.3678271,0.6989475,0.7151729,-0.06174796,0.1048071,-0.03864948,0.09915822,0.1009605,-0.04994554,-0.0069336,1.459937,-0.0354328,0.09334926,0.04372895,-0.0006681308,0.09161122,0.12739,0.03001168,-0.07513186,-0.01235008,-0.006216206
180Right,0.1230152,-0.02820952,0.04564366,0.06715927,0.9977423,-0.01976292,0.1102176,0.1787547,0.9838937,-0.03447329,0.2665155,0.3814494,0.9243898,-0.02489719,0.3732595,0.7247444,0.689018,-0.05896698,0.1058685,-0.03990487,0.1008112,0.1057572,-0.04884173,-0.009084274,1.459499,-0.03534168,0.1390489,0.05306602,-0.06276928,0.08264892,0.2398372,0.05519018,-0.1075337,-0.02189279,0.004555658
180Right,0.1400048,-0.02690826,0.04858795,0.07163441,0.997431,-0.01560441,0.1219575,0.1899481,0.9817941,-0.03610152,0.277291,0.3956905,0.918384,-0.02111895,0.3781329,0.745557,0.6664419,-0.05636478,0.1069389,-0.04142444,0.1018324,0.1108494,-0.0478255,-0.01096221,1.45901,-0.03519249,0.1301099,0.05352199,-0.0759786,0.05106069,0.2546102,0.05081166,-0.09389687,-0.0244379,0.007459708
180Right,0.1740379,-0.0231838,0.04787474,0.07073915,0.9974948,-0.01128053,0.1251846,0.1888577,0.9820045,-0.03591001,0.2846029,0.4112229,0.9115348,-0.01719264,0.3797879,0.7616479,0.6479912,-0.05153102,0.1089574,-0.04574959,0.1023859,0.1214982,-0.04557045,-0.01392104,1.457946,-0.03454484,0.2416879,0.1009226,-0.2162576,0.02767444,0.5324394,0.1127524,-0.1479413,-0.05319715,0.03238227
180Right,0.190986,-0.02160006,0.04909513,0.07434627,0.9972325,-0.0100031,0.130634,0.1916365,0.981466,-0.03818947,0.3001751,0.4508218,0.8926139,-0.0143851,0.3838508,0.7848938,0.6196303,-0.04894369,0.109639,-0.04871107,0.1025138,0.1271927,-0.0435127,-0.01539032,1.45737,-0.03392776,0.1293669,0.03408492,-0.1480738,0.006395206,0.2847224,0.1028875,-0.07346394,-0.02884269,0.03085434
180Right,0.2080308,-0.01988855,0.04994292,0.07617179,0.9970947,-0.00981344,0.1393064,0.1999078,0.9798147,-0.03846812,0.3046225,0.4695311,0.8829159,-0.01215965,0.3865452,0.8023995,0.5967873,-0.04593658,0.1101058,-0.0528426,0.1012972,0.1332453,-0.04001465,-0.01687942,1.456715,-0.03319868,0.1503555,0.0233382,-0.2065769,-0.06082952,0.3026336,0.1749026,-0.07445528,-0.03271699,0.03645364
180Right,0.2302678,-0.01717068,0.05426273,0.08110568,0.9967055,-0.009816799,0.144245,0.2051223,0.9787364,-0.03851175,0.3077061,0.4907537,0.8712983,-0.008949894,0.3900195,0.8209631,0.5709813,-0.0414015,0.1103906,-0.05987669,0.09763084,0.1416882,-0.03342165,-0.01882798,1.455722,-0.03209074,0.2267538,0.01423955,-0.3517045,-0.1833186,0.422141,0.3296502,-0.09742808,-0.04966259,0.05539712
180Right,0.247973,-0.01469006,0.05486701,0.08362556,0.9964973,-0.008774741,0.1500192,0.2157108,0.9764573,-0.03758907,0.3109074,0.5140566,0.8577563,-0.002028977,0.4003295,0.8573695,0.5147014,-0.03868769,0.1102653,-0.06432156,0.09321768,0.1451687,-0.02758699,-0.01963521,1.455265,-0.03133841,0.1356903,-0.006264448,-0.2222436,-0.2206583,0.1740277,0.2917329,-0.0403611,-0.02285242,0.03761668
180Right,0.2649839,-0.01201776,0.05533695,0.08777947,0.9961399,-0.00738363,0.1559819,0.2275171,0.9737741,-0.03558356,0.3137146,0.5426108,0.8399843,0.001880048,0.4026448,0.8718175,0.4898309,-0.03625518,0.1100751,-0.0683506,0.08858784,0.1479326,-0.02189062,-0.02025867,1.454879,-0.03063986,0.1216257,-0.009512901,-0.2014518,-0.2314921,0.1381963,0.2848186,-0.03117295,-0.01928806,0.03492767
180Right,0.2820539,-0.009174237,0.0556524,0.09273919,0.9956904,-0.005982677,0.1620896,0.2384497,0.9711548,-0.03353279,0.3146589,0.5627366,0.8266363,0.006894859,0.4055282,0.8856565,0.464341,-0.03380314,0.1096807,-0.07070529,0.08209907,0.1475398,-0.01104603,-0.02084871,1.454581,-0.03124808,0.1226023,-0.01971722,-0.1177344,-0.3244385,-0.01964271,0.5422295,-0.02950234,-0.01491308,-0.03041113
180Right,0.3160606,-0.003852363,0.05502995,0.09651816,0.9953312,-0.005233383,0.1769409,0.2629105,0.9648202,-0.03082366,0.312043,0.5786553,0.8155722,0.01134496,0.4058462,0.8975133,0.4409874,-0.02840884,0.1088412,-0.07532618,0.06533115,0.143941,0.01590368,-0.02151241,1.454196,-0.03266807,0.2697147,-0.04197657,-0.2310447,-0.8383956,-0.1799375,1.347485,-0.03318507,-0.01924038,-0.07099938
180Right,0.3330056,-0.001084494,0.05567363,0.09886223,0.9951012,-0.006355198,0.1862126,0.2773889,0.9607578,-0.02566031,0.3200064,0.6257306,0.7800393,0.01415052,0.4111718,0.9121827,0.4097838,-0.02543597,0.1084078,-0.0777955,0.0551844,0.1412799,0.03176367,-0.02156867,1.454102,-0.03333328,0.1486436,-0.02166927,-0.1234658,-0.5073376,-0.1330554,0.7929996,-0.002812874,-0.004684925,-0.03326051
180Right,0.3500602,0.001076367,0.05738956,0.1006054,0.9949264,-0.01063149,0.195461,0.2879165,0.9576555,-0.02230444,0.3234523,0.651028,0.7590538,0.01654613,0.4182229,0.9295769,0.3686285,-0.02339876,0.1080639,-0.08037605,0.04628167,0.1372737,0.04647418,-0.02109919,1.454252,-0.03356165,0.1018607,-0.01719296,-0.1290277,-0.4451364,-0.2003133,0.7355256,0.02347426,0.007498264,-0.01141876
180Right,0.3670659,0.003192137,0.05939899,0.1029183,0.9946898,-0.01671447,0.207781,0.3020359,0.9532965,-0.01869759,0.3270987,0.6768341,0.7361356,0.01774204,0.4220107,0.9410753,0.3381971,-0.02139275,0.1077008,-0.08292934,0.03760734,0.133839,0.0612644,-0.02062354,1.454382,-0.03379291,0.1003004,-0.01815856,-0.1276646,-0.4337166,-0.1717329,0.739511,0.02378225,0.006473064,-0.01156311
180Right,0.3885742,0.004888308,0.0609549,0.1046506,0.9945091,-0.02147318,0.2157144,0.3112287,0.9503351,-0.01783232,0.3291131,0.6959015,0.7181373,0.02583457,0.4314561,0.9604977,0.2782881,-0.01931259,0.1069119,-0.085061,0.02536599,0.1295266,0.07940537,-0.01966738,1.454574,-0.03450572,0.104008,-0.03944337,-0.1065828,-0.6120678,-0.2156228,0.9070486,0.04780795,0.009632111,-0.0356406
180Right,0.4055239,0.006450058,0.07045514,0.1124825,0.9936537,-0.02614797,0.2237065,0.3225586,0.9465495,-0.01750311,0.3315055,0.7139015,0.7002462,0.03025545,0.4370072,0.9686664,0.2483657,-0.01749008,0.1063811,-0.0886045,0.0150483,0.1262147,0.09462079,-0.01869029,1.454818,-0.03470138,0.09112554,-0.02653897,-0.1771752,-0.5158841,-0.1655936,0.760771,0.04885439,0.01215935,-0.009782985
180Right,0.4230345,0.006502748,0.07352324,0.1106729,0.9938569,-0.03064634,0.2304969,0.3379111,0.941178,-0.01769284,0.3343656,0.7366544,0.6762694,0.03388789,0.4423646,0.9756466,0.2193487,-0.01513756,0.1060804,-0.09624315,0.002566412,0.1223915,0.1120569,-0.01720239,1.45528,-0.03410871,0.1176261,-0.01503527,-0.3819324,-0.6240947,-0.191161,0.871804,0.07439508,0.02311468,0.02963394
180Right,0.4399854,0.005464745,0.07766645,0.110609,0.993864,-0.03651262,0.2443294,0.3762007,0.9265382,-0.01793315,0.3362131,0.7546099,0.6561736,0.03512773,0.4458475,0.981611,0.1908924,-0.01324309,0.1056666,-0.1026532,-0.007376011,0.1199183,0.1258588,-0.01568868,1.455679,-0.03348957,0.09472324,-0.02069175,-0.3205039,-0.4971212,-0.1236588,0.690097,0.07568542,0.01993775,0.03095679
180Right,0.4740386,0.002539058,0.08015069,0.110824,0.9938401,-0.04089233,0.2422131,0.3880805,0.9216255,-0.01903807,0.3353173,0.7719486,0.635685,0.03273767,0.4438666,0.9855927,0.1691365,-0.01081652,0.1048594,-0.1119924,-0.02160938,0.1166715,0.1434915,-0.01215344,1.456419,-0.03225878,0.1213286,-0.04036129,-0.4669562,-0.7116687,-0.1623392,0.8816324,0.1767623,0.03699064,0.06153956
180Right,0.4910297,-0.0007244459,0.08546288,0.1178637,0.9930298,-0.04374657,0.2457503,0.4118691,0.911243,-0.01627275,0.3453112,0.8113242,0.5845965,0.03292506,0.4474095,0.9902919,0.1390037,-0.009975843,0.1052426,-0.1157944,-0.0274148,0.1150649,0.1515669,-0.01006687,1.456767,-0.03189241,0.04203375,0.01915991,-0.1901019,-0.2902705,-0.08032918,0.4037723,0.1043286,0.01741052,0.01831856
180Right,0.5080122,-0.003208692,0.09079379,0.1251497,0.9921378,-0.04667271,0.248357,0.4331335,0.9013298,-0.01664233,0.3471871,0.8254551,0.5644678,0.03390819,0.4542466,0.9951309,0.09856281,-0.009552693,0.1068742,-0.1195926,-0.03372983,0.1127347,0.15927,-0.007336893,1.457173,-0.03175497,0.02115751,0.08158386,-0.1899112,-0.3157519,-0.1165092,0.3851533,0.1364986,0.0203073,0.006872043
180Right,0.5249894,-0.005815703,0.09646878,0.1319533,0.9912559,-0.04918814,0.2507207,0.4585422,0.8886726,-0.01644735,0.3498582,0.8387771,0.544475,0.03626503,0.4623458,0.9978749,0.06516224,-0.009580324,0.1099217,-0.1233657,-0.04031579,0.1099495,0.16646,-0.003891688,1.457605,-0.03185432,-0.00138157,0.1523733,-0.1886535,-0.329298,-0.1392633,0.3595002,0.1722602,0.02162457,-0.004967675
180Right,0.5531636,-0.009272277,0.09965137,0.1347502,0.9908796,-0.0527515,0.2484666,0.4724643,0.8813499,-0.01873377,0.3506452,0.8507598,0.5255548,0.04214159,0.4757725,0.9999877,-0.004981477,-0.009946689,0.1150261,-0.1293941,-0.04829786,0.1091191,0.170837,0.00047746,1.45769,-0.03293951,-0.01831823,0.2552211,-0.3014229,-0.3991032,-0.0415206,0.2188534,0.2184574,0.004255772,-0.0542596
