AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
Walkforward1,3.728943,0.004614928,0.1417067,0.04557534,0.6845475,0.01839228,0.2911061,0.01449597,0.6859099,0.01105198,0.4149988,-0.0537524,0.6839541,0.01594167,0.5240885,-0.150637,0.6693213,-0.175954,0.07270978,-0.2516338,0.1942865,0.1086144,0.152565,-0.02138911,1.458421,0.1420027,0.1280673,0.1899771,-0.7090539,-0.349424,0.0133276,0.4834048,-0.006890297,-0.06318688,0.1411669
Walkforward1,3.762989,0.004117233,0.1479608,0.03348435,0.6852455,0.01395215,0.2797771,0.003363321,0.6860548,0.005714542,0.404786,-0.06945796,0.682538,0.008221421,0.5131406,-0.1674699,0.6653093,-0.174402,0.0789198,-0.2718212,0.1809486,0.1119307,0.1667814,-0.02060423,1.456508,0.1442784,0.07760227,0.3105007,-1.00937,-0.6668993,0.1658149,0.7108197,0.03924398,-0.09567142,0.1137853
Walkforward1,3.779941,0.003660189,0.1501438,0.02559341,0.6855855,0.0108624,0.2778583,-0.004142188,0.6860505,0.00265289,0.4039376,-0.08125588,0.6812342,0.002467766,0.5192857,-0.1895178,0.6593675,-0.1733339,0.08225885,-0.2813556,0.1737787,0.1131476,0.1722364,-0.01974434,1.455685,0.145376,0.05340427,0.1669526,-0.4767179,-0.3584951,0.06084479,0.2727531,0.04299451,-0.04113317,0.05488023
Walkforward1,3.796975,0.003046685,0.1522135,0.01734554,0.6858438,0.0073794,0.2760019,-0.01258213,0.6859477,-9.802462E-05,0.4109116,-0.09926645,0.6788436,-0.002905976,0.517848,-0.2045957,0.6548459,-0.1720141,0.08580864,-0.2908907,0.1664331,0.1142324,0.1773181,-0.01877379,1.454856,0.1465433,0.06598905,0.1774896,-0.4767552,-0.3672756,0.05423911,0.2540834,0.04852759,-0.04144311,0.05836263
Walkforward1,3.813991,0.002474945,0.1531775,0.009772594,0.6859935,0.003041751,0.2816874,-0.02371466,0.6856531,-0.002461272,0.4096301,-0.1110915,0.677009,-0.007553237,0.5165881,-0.2157753,0.6512477,-0.1721878,0.08940892,-0.2994105,0.1614804,0.1134456,0.178738,-0.01792304,1.454431,0.1479034,-0.008685887,0.1800139,-0.4259899,-0.2476387,-0.03934167,0.07099733,0.04253732,-0.0212431,0.06800368
Walkforward1,3.830982,0.001970487,0.1540962,0.002416115,0.6860588,7.605252E-05,0.2803259,-0.03217404,0.6853082,-0.004616633,0.4083147,-0.1230984,0.6749291,-0.01200898,0.5153536,-0.2266189,0.6475542,-0.1726132,0.09309919,-0.3076667,0.157037,0.1122532,0.1793528,-0.01710259,1.454082,0.1493025,-0.02126917,0.1845136,-0.4128098,-0.2221666,-0.05962104,0.03073588,0.04102262,-0.01748204,0.06995648
Walkforward1,3.84796,0.00245783,0.163302,-0.00762553,0.6860207,-0.002560697,0.2790386,-0.04078113,0.6848499,-0.006577699,0.4065543,-0.1332726,0.672994,-0.01617775,0.5141101,-0.2359326,0.6442191,-0.171781,0.09644887,-0.3152059,0.1534481,0.1119999,0.1768247,-0.01673988,1.453754,0.150519,0.04160851,0.1674838,-0.3769606,-0.179448,-0.01266226,-0.1264051,0.01813583,-0.01636744,0.06082356
Walkforward1,3.881926,0.00133327,0.1522052,-0.01755599,0.6858384,-0.006722413,0.2677282,-0.05337749,0.6839834,-0.01081715,0.3943497,-0.1463591,0.6702697,-0.02314785,0.5024217,-0.248326,0.6395441,-0.1706221,0.1022205,-0.3281305,0.1463702,0.1119488,0.1707562,-0.01592488,1.45348,0.1520302,0.0579454,0.2885796,-0.6462306,-0.3538929,-0.002556667,-0.3034234,0.04074965,-0.01372099,0.07555932
Walkforward1,3.898942,0.000944077,0.1504277,-0.02338384,0.6856644,-0.009394522,0.2663277,-0.06268437,0.6831933,-0.01340543,0.3989936,-0.1621204,0.666633,-0.02884314,0.509585,-0.2601406,0.6348302,-0.1705852,0.1045614,-0.3334648,0.142547,0.1120487,0.1678385,-0.01536153,1.453573,0.1522538,0.001843274,0.1170479,-0.2667144,-0.1911618,0.004996359,-0.1458831,0.02816767,0.004655123,0.01118407
Walkforward1,3.915954,0.001189228,0.1473225,-0.02580808,0.6855775,-0.01089119,0.2642177,-0.07008606,0.6824738,-0.01451235,0.3953942,-0.1697349,0.664735,-0.0307247,0.5083977,-0.2644762,0.6330362,-0.1729419,0.1093295,-0.3441935,0.1353347,0.1126794,0.1632615,-0.01146291,1.453689,0.1518959,-0.1178347,0.2384044,-0.5364373,-0.3606163,0.03153495,-0.228852,0.1949309,0.005817413,-0.01789555
Walkforward1,3.932886,0.001437131,0.1441333,-0.02792697,0.6854944,-0.01305437,0.2712038,-0.08395422,0.6809069,-0.01553821,0.3915591,-0.1770445,0.6628256,-0.03220982,0.5074956,-0.26817,0.6314803,-0.175009,0.1144446,-0.3551354,0.1284161,0.1137228,0.1586173,-0.007404004,1.453725,0.1514874,-0.1033552,0.2557535,-0.5470932,-0.345929,0.05217008,-0.2322078,0.2029454,0.001776218,-0.02042651
Walkforward1,3.94987,0.003080344,0.1398409,-0.02849897,0.6854709,-0.01231973,0.268055,-0.0882443,0.6803642,-0.01482614,0.3869572,-0.1857783,0.6604308,-0.03023729,0.5076957,-0.2684887,0.6313449,-0.1764592,0.1186889,-0.3648689,0.1248669,0.1163461,0.1527958,-0.004366329,1.453122,0.1528853,-0.07250831,0.212216,-0.4866779,-0.1774579,0.131163,-0.291077,0.1518838,-0.03011227,0.06989464
Walkforward1,3.966935,0.004313909,0.1427258,-0.0299595,0.6854085,-0.01137376,0.264594,-0.09312542,0.6797133,-0.01409997,0.3822894,-0.1947674,0.657836,-0.02797525,0.5081498,-0.2700521,0.6306776,-0.1778216,0.1231064,-0.3745575,0.1217104,0.1192911,0.1469455,-0.00134351,1.452442,0.1543455,-0.06811917,0.2208777,-0.4844293,-0.1578275,0.1472525,-0.2925165,0.1511409,-0.03401041,0.07301047
Walkforward1,4.000875,0.004343827,0.1250431,-0.02863188,0.6854654,-0.01076678,0.2482298,-0.09662251,0.679225,-0.01372385,0.3649449,-0.1997417,0.6563427,-0.02458645,0.4969673,-0.2750145,0.6285297,-0.1848282,0.1334046,-0.3981137,0.1129904,0.1248104,0.1289773,0.0069716,1.450554,0.1603565,-0.3503315,0.5149052,-1.177807,-0.4360002,0.2759621,-0.8984074,0.4157555,-0.09440184,0.3005497
Walkforward1,4.01787,0.003504721,0.1207995,-0.02789357,0.6854958,-0.01041915,0.2453033,-0.100479,0.6786652,-0.01496231,0.3688403,-0.2139834,0.6518386,-0.02172404,0.5131879,-0.2840359,0.6245047,-0.1894567,0.1379727,-0.4059792,0.1116273,0.1261861,0.1227897,0.01000158,1.449761,0.1629132,-0.2314225,0.2284072,-0.3932744,-0.06815195,0.06878711,-0.3093798,0.1514989,-0.03966689,0.1278378
Walkforward1,4.034844,0.002516644,0.1166744,-0.02743731,0.6855142,-0.009969638,0.2424021,-0.104343,0.6780819,-0.01519495,0.3653671,-0.2210866,0.6494638,-0.02040978,0.5157343,-0.2861333,0.6235464,-0.1940085,0.1426168,-0.4137499,0.1102904,0.1277038,0.1167399,0.01301164,1.448951,0.165438,-0.2275936,0.2322048,-0.3885373,-0.06684624,0.07588342,-0.3024902,0.150503,-0.04047155,0.1262389
Walkforward1,4.051783,0.001413357,0.1136944,-0.02707591,0.6855286,-0.008913536,0.248416,-0.1135907,0.6765942,-0.01520371,0.3632309,-0.2250301,0.648108,-0.0195279,0.5190782,-0.2869644,0.6231645,-0.1990045,0.1469842,-0.4210966,0.1093947,0.1287935,0.11087,0.01587794,1.448345,0.1678917,-0.2497979,0.2183698,-0.367336,-0.04478544,0.05448833,-0.2934966,0.1433151,-0.03032684,0.1226857
Walkforward1,4.068818,-0.001105196,0.1183965,-0.03057967,0.6853812,-0.007889174,0.2462776,-0.1178656,0.6758626,-0.01525155,0.3612059,-0.228898,0.6467521,-0.0185703,0.5223864,-0.2880036,0.6226849,-0.2042814,0.1513879,-0.4282124,0.1084821,0.1300996,0.1047067,0.01893776,1.447687,0.1703847,-0.2638474,0.2201848,-0.3557906,-0.0456281,0.06530434,-0.3081627,0.1529909,-0.03291368,0.1246504
Walkforward1,4.102848,-0.002700871,0.1075614,-0.02852215,0.6854699,-0.006711544,0.2355734,-0.1195005,0.6755754,-0.01473522,0.3509936,-0.2287576,0.6468017,-0.01606206,0.5170242,-0.2867314,0.6232717,-0.218972,0.1587675,-0.4387515,0.1072963,0.134027,0.08798127,0.02724587,1.44605,0.1758506,-0.7345289,0.3689826,-0.5269513,-0.05929023,0.1963712,-0.836273,0.4154057,-0.08181334,0.273294
Walkforward1,4.119825,-0.00419038,0.1071037,-0.03067299,0.6853771,-0.006325687,0.2346647,-0.1233293,0.674887,-0.0155112,0.3507284,-0.2318791,0.6456892,-0.01577858,0.5338902,-0.2907305,0.6214164,-0.2250611,0.1617296,-0.4424111,0.1067403,0.1355802,0.08180726,0.03064812,1.44523,0.1780742,-0.3044538,0.1481041,-0.1829833,-0.0278037,0.07765591,-0.3087007,0.1701122,-0.04104376,0.1111783
Walkforward1,4.136809,-0.00560368,0.107126,-0.03353782,0.6852428,-0.006028051,0.233813,-0.1268777,0.6742288,-0.01752833,0.3599638,-0.2383518,0.643328,-0.01486794,0.5374955,-0.2913595,0.6211216,-0.2312906,0.1643144,-0.4454151,0.1061503,0.1372077,0.0754915,0.03403645,1.444516,0.1800701,-0.3114745,0.1292415,-0.1501977,-0.02949648,0.08137673,-0.3157876,0.1694169,-0.0356853,0.09979382
Walkforward1,4.153761,-0.006979016,0.1080737,-0.03773615,0.6850244,-0.006150779,0.2407976,-0.1377098,0.6721,-0.01830854,0.3620201,-0.2404757,0.6425371,-0.01410983,0.5408944,-0.2928299,0.6204298,-0.2379923,0.1653672,-0.4459456,0.1056107,0.1388203,0.0684559,0.03733482,1.444315,0.1812483,-0.3350876,0.05263612,-0.02652556,-0.02698191,0.08063167,-0.3517803,0.1649184,-0.01006126,0.05891025
Walkforward1,4.170764,-0.008254401,0.1092369,-0.04285415,0.6847233,-0.006649196,0.2404535,-0.1431303,0.6709666,-0.01882792,0.3644308,-0.2422426,0.6418731,-0.01314655,0.5439972,-0.2941171,0.6198207,-0.2452116,0.1669367,-0.4462633,0.1049252,0.1403233,0.06095604,0.04078768,1.444147,0.182312,-0.3609613,0.07847548,-0.01588315,-0.03427342,0.07514656,-0.3749929,0.1726428,-0.008386374,0.05318597
Walkforward1,4.187725,-0.009774992,0.1198664,-0.05504904,0.6838509,-0.007160711,0.2402189,-0.1488214,0.6697273,-0.01800818,0.3689213,-0.2420309,0.6419529,-0.01198532,0.5470176,-0.2953838,0.619218,-0.2540018,0.1698646,-0.4460854,0.1038862,0.1413017,0.05199334,0.04467867,1.444153,0.1830492,-0.4395097,0.1463972,0.008893013,-0.05194843,0.04892126,-0.4481351,0.1945496,0.0002980232,0.036861
Walkforward1,4.221772,-0.01025472,0.1137942,-0.05784905,0.6836198,-0.007461997,0.23269,-0.1561742,0.668051,-0.01630073,0.3664856,-0.2422536,0.6418689,-0.009733725,0.542504,-0.295062,0.6193714,-0.2680202,0.1755158,-0.4435543,0.102807,0.1421207,0.0364889,0.05036245,1.444434,0.1836348,-0.7009208,0.2825603,0.1265571,-0.05396008,0.04094914,-0.7752219,0.2841892,0.0140667,0.0292778
Walkforward1,4.238772,-0.009984833,0.1151806,-0.06221633,0.6832362,-0.00737277,0.2328785,-0.1647456,0.665989,-0.01338331,0.3728074,-0.2485441,0.6394594,-0.005524024,0.5554239,-0.2945077,0.6196352,-0.2741074,0.1779023,-0.4408654,0.102931,0.1420735,0.02964585,0.05251627,1.444754,0.183433,-0.3043622,0.119324,0.1344427,0.006199628,-0.002356619,-0.3421527,0.1076909,0.01599789,-0.01009032
Walkforward1,4.255785,-0.00904535,0.1166002,-0.06670494,0.6828126,-0.006874667,0.2333326,-0.1707295,0.6644802,-0.00925437,0.3930897,-0.2584103,0.6355365,-0.001706921,0.5580986,-0.2920077,0.6208172,-0.2803097,0.1796215,-0.4363588,0.1038232,0.1417536,0.02323646,0.05448258,1.445275,0.1827047,-0.310114,0.08596107,0.2253294,0.04460588,-0.01599938,-0.3204694,0.09831525,0.02604127,-0.03641546
Walkforward1,4.272737,-0.007751718,0.1178558,-0.07097299,0.6823821,-0.006936832,0.2414736,-0.1855334,0.6604997,-0.006948722,0.3996575,-0.2609673,0.6344908,0.002837511,0.560568,-0.2880447,0.6226659,-0.2873062,0.1812133,-0.4296208,0.1051083,0.1409452,0.01603196,0.05676851,1.44592,0.1817016,-0.3498226,0.07959083,0.3369004,0.06425641,-0.04041716,-0.3602247,0.1142967,0.03224611,-0.05015284
Walkforward1,4.2898,-0.005990701,0.1189181,-0.07467103,0.6819873,-0.00584827,0.241994,-0.1925517,0.658488,-0.004926198,0.4058944,-0.2621473,0.6340042,0.00843861,0.5627751,-0.2825085,0.6251972,-0.2957696,0.1825573,-0.4188623,0.107131,0.1392321,0.007281339,0.05965101,1.44679,0.1801968,-0.4231736,0.06719902,0.537923,0.1011342,-0.08565709,-0.4375313,0.1441248,0.04348755,-0.07524192
Walkforward1,4.323736,-0.001789131,0.1201414,-0.08043849,0.6813312,-0.002468992,0.2351265,-0.1931352,0.6583171,0.000559188,0.404367,-0.2599626,0.6349031,0.0182594,0.5568637,-0.2728055,0.6294916,-0.3092513,0.1848319,-0.3961964,0.1100913,0.1360315,-0.00929117,0.06471413,1.448162,0.1772876,-0.6740853,0.1137279,1.133297,0.148017,-0.1600303,-0.8286254,0.2531564,0.06864071,-0.1454599
Walkforward1,4.340735,0.000509308,0.1201826,-0.08364268,0.6809453,-0.001049696,0.2353359,-0.1960015,0.6574694,0.003673257,0.4096643,-0.2605719,0.6346533,0.02500219,0.5578008,-0.2648252,0.6328903,-0.3155983,0.1853004,-0.3836147,0.1110381,0.134195,-0.01774787,0.06719959,1.448735,0.1759017,-0.317347,0.02342612,0.6290823,0.04733987,-0.09182543,-0.4228351,0.1242727,0.02860427,-0.06929189
Walkforward1,4.357757,0.002814732,0.1197921,-0.08670121,0.6805626,0.0003802265,0.2354652,-0.1972216,0.6571044,0.007504487,0.4268778,-0.2626571,0.6337932,0.03380745,0.566166,-0.2501458,0.6388346,-0.3224362,0.1850784,-0.3697549,0.1115827,0.1320057,-0.02666282,0.06981622,1.449249,0.174581,-0.3418982,-0.01109838,0.6929934,0.0272274,-0.1094632,-0.4457472,0.1308318,0.02571344,-0.06603748
Walkforward1,4.374707,0.004991025,0.1188749,-0.0878876,0.6804104,0.001884157,0.23526,-0.1978151,0.6569259,0.01178523,0.4303078,-0.260648,0.634622,0.04033746,0.5651874,-0.2391845,0.6430189,-0.3289667,0.1844983,-0.3546633,0.1117812,0.129781,-0.03570898,0.07256639,1.449667,0.1732254,-0.3265217,-0.02900586,0.7545799,0.009926409,-0.1112364,-0.4523084,0.1375083,0.02088547,-0.06777719
Walkforward1,4.391716,0.007102362,0.1174141,-0.08798576,0.6803977,0.00285875,0.2440168,-0.2010491,0.6559434,0.01668685,0.4325579,-0.2582605,0.6355973,0.04707981,0.5634802,-0.2271672,0.647362,-0.3352062,0.1834964,-0.3381189,0.111571,0.1274939,-0.04496481,0.0754817,1.449987,0.1718202,-0.3119767,-0.05009398,0.8272186,-0.01050867,-0.1143508,-0.4627915,0.1457654,0.01600385,-0.0702627
Walkforward1,4.408771,0.009508544,0.1231735,-0.09396106,0.6795983,0.005214932,0.2449285,-0.1984236,0.6567424,0.02227422,0.4342168,-0.2548264,0.636982,0.05408077,0.5611689,-0.2112835,0.6527188,-0.3410949,0.1813397,-0.3173748,0.11149,0.1250571,-0.05626165,0.0782311,1.450401,0.1699893,-0.294435,-0.107839,1.037204,-0.004048645,-0.1218416,-0.5648421,0.1374703,0.02071857,-0.09154528
Walkforward1,4.44278,0.01189168,0.1123017,-0.08771817,0.6804323,0.009903782,0.23686,-0.1888797,0.6595506,0.032071,0.4259513,-0.2447459,0.6409227,0.0659981,0.5488898,-0.1875078,0.6599419,-0.3495162,0.1752229,-0.2700123,0.1109846,0.1198451,-0.08040222,0.08261709,1.451288,0.165554,-0.4210636,-0.3058381,2.368124,-0.02527349,-0.2605986,-1.207028,0.2192993,0.0443697,-0.2217636
Walkforward1,4.459794,0.01262289,0.1107967,-0.08977348,0.6801642,0.01305493,0.2399547,-0.1850522,0.6606347,0.03666814,0.427139,-0.2417856,0.6420454,0.07185074,0.5533261,-0.1624413,0.6665549,-0.3516772,0.1718851,-0.248927,0.1104721,0.1170631,-0.08950212,0.08388392,1.451734,0.1633743,-0.1080513,-0.16689,1.05427,-0.02562553,-0.1390997,-0.454995,0.06334148,0.02227426,-0.1089834
Walkforward1,4.476741,0.01305782,0.109515,-0.09381584,0.6796184,0.01661218,0.2435551,-0.1819452,0.6614971,0.04436636,0.4380247,-0.2371019,0.6437898,0,0,0,0,-0.3527834,0.1667685,-0.2232854,0.1101505,0.1137523,-0.1002774,0.08480468,1.452375,0.1606663,-0.05530715,-0.2558298,1.28208,-0.01607649,-0.1655415,-0.5387664,0.04603788,0.03207326,-0.1354001
Walkforward1,4.493734,0.01342175,0.1083713,-0.09773326,0.6790661,0.02134933,0.2482047,-0.1837537,0.6609971,0.05022994,0.4386932,-0.2302631,0.6462674,0,0,0,0,-0.3526907,0.1609779,-0.1942102,0.1098236,0.1101129,-0.1122924,0.08546798,1.453065,0.1575872,0.004631281,-0.2895325,1.453757,-0.01634695,-0.181973,-0.6007481,0.03316514,0.03446341,-0.1539551
Walkforward1,4.510752,0.01346401,0.107544,-0.0992526,0.6788456,0.02805073,0.2666516,-0.1895098,0.6593698,0.05633088,0.4392413,-0.2220847,0.6491232,0,0,0,0,-0.3521741,0.1558191,-0.1689654,0.1088857,0.1065309,-0.1221617,0.08606495,1.453774,0.1547244,0.02582967,-0.2579398,1.262239,-0.04689246,-0.1790974,-0.4934661,0.02984852,0.0354588,-0.1431398
Walkforward1,4.527784,0.0134778,0.114558,-0.1100898,0.6771726,0.03125229,0.2717401,-0.1879698,0.6598105,0.06265298,0.4396496,-0.2127838,0.6522312,0,0,0,0,-0.3513923,0.1511672,-0.1459209,0.1076356,0.1029284,-0.1300986,0.08661664,1.454473,0.1519133,0.0390932,-0.2325952,1.152226,-0.06250702,-0.1801241,-0.3968425,0.02758428,0.03494024,-0.1405574
Walkforward1,4.561697,0.01269425,0.1062172,-0.1076931,0.6775579,0.03434543,0.2686839,-0.1798271,0.6620761,0.07111445,0.4313594,-0.1971182,0.6571354,0,0,0,0,-0.3471757,0.1425489,-0.1000044,0.1048811,0.09642668,-0.1464335,0.08749478,1.455627,0.1466785,0.2108261,-0.4309133,2.295824,-0.137727,-0.3250875,-0.8167483,0.04390739,0.05770326,-0.2617404
Walkforward1,4.578681,0.01229455,0.1063709,-0.1074737,0.6775928,0.03691319,0.2738385,-0.1767443,0.6629057,0.07766325,0.4313675,-0.1856896,0.6604558,0,0,0,0,-0.342038,0.1374516,-0.07214599,0.1026685,0.09269804,-0.1568514,0.08777868,1.456204,0.1440003,0.2568886,-0.254865,1.392921,-0.1106299,-0.1864322,-0.5208917,0.01419485,0.02887249,-0.1339078
Walkforward1,4.595707,0.01193334,0.1066281,-0.1067523,0.6777068,0.03981638,0.2787769,-0.1737849,0.6636876,0.08715474,0.4388782,-0.1674075,0.6653249,0,0,0,0,-0.3351788,0.1328956,-0.04199813,0.1000693,0.08886684,-0.1682055,0.08797669,1.456684,0.1412876,0.3429607,-0.2278008,1.507393,-0.1299579,-0.1915596,-0.5677082,0.009900331,0.02400875,-0.1356363
Walkforward1,4.6127,0.01147632,0.107372,-0.1062942,0.6777788,0.04449102,0.2960505,-0.1742863,0.6635562,0.09222977,0.4381074,-0.1548403,0.6683615,0,0,0,0,-0.3283845,0.1296152,-0.01897978,0.09765572,0.08593461,-0.1768156,0.0880474,1.4571,0.1391879,0.3397122,-0.1640171,1.150918,-0.1206789,-0.1466118,-0.430502,0.003535673,0.02079606,-0.1049839
Walkforward1,4.629678,0.01100836,0.1082147,-0.1061744,0.6777976,0.04747441,0.300079,-0.171466,0.6642905,0.09685413,0.4372557,-0.1422689,0.6711498,0,0,0,0,-0.3213995,0.1272117,0.003239316,0.09531717,0.08332963,-0.1846494,0.08804916,1.457413,0.1371446,0.3492534,-0.1201756,1.110955,-0.1169275,-0.1302492,-0.3916919,8.791685E-05,0.01564622,-0.1021668
Walkforward1,4.663636,0.01113286,0.1111073,-0.1027593,0.6783236,0.05243979,0.2955867,-0.1623346,0.6665808,0.1041387,0.4277636,-0.1198982,0.6755049,0,0,0,0,-0.3045582,0.1243231,0.04723159,0.09100968,0.07975479,-0.2007335,0.08787839,1.45791,0.1330319,0.8420631,-0.1444299,2.199614,-0.2153747,-0.1787417,-0.8042037,-0.008538365,0.02486706,-0.2056338
Walkforward1,4.681148,0.01224925,0.1135017,-0.09963851,0.6787891,0.05697264,0.2982201,-0.1583348,0.6675422,0.1094834,0.426087,-0.1015905,0.6784998,0,0,0,0,-0.2945781,0.1231731,0.06876823,0.0886921,0.07820332,-0.2084448,0.08755325,1.458095,0.1311715,0.4990041,-0.05750135,1.076832,-0.1158789,-0.07757358,-0.3855653,-0.01625717,0.009208918,-0.0930205
Walkforward1,4.698168,0.01381147,0.1163116,-0.09612799,0.6792951,0.06184128,0.3005399,-0.1540292,0.6685488,0.1166249,0.430974,-0.07382378,0.6820796,0,0,0,0,-0.2844717,0.1227561,0.08957757,0.08645727,0.07679082,-0.2158223,0.08717173,1.458201,0.1294124,0.5053192,-0.02085045,1.040467,-0.1117416,-0.0706248,-0.3688745,-0.01907609,0.005304813,-0.08795708
Walkforward1,4.715114,0.01785929,0.1204004,-0.08749636,0.6804608,0.06831341,0.3021968,-0.1463228,0.6702777,0,0,0,0,0,0,0,0,-0.2712908,0.1229533,0.113624,0.08322848,0.07581254,-0.2258473,0.08677325,1.458167,0.1279375,0.6590471,0.009863079,1.202321,-0.1614392,-0.04891418,-0.501252,-0.0199236,-0.001686811,-0.0737451
Walkforward1,4.732104,0.02242635,0.1246211,-0.07989721,0.6813948,0.07924811,0.3126637,-0.1370963,0.6722255,0,0,0,0,0,0,0,0,-0.2576823,0.1243545,0.1379643,0.07982797,0.07504474,-0.23618,0.08635617,1.458018,0.1265109,0.6804243,0.07005706,1.217018,-0.1700256,-0.03838986,-0.5166322,-0.02085418,-0.00743866,-0.07132888
Walkforward1,4.749165,0.02804519,0.1294656,-0.08010949,0.6813699,0.08582442,0.3132631,-0.1283287,0.6739542,0,0,0,0,0,0,0,0,-0.2467557,0.125301,0.1542726,0.0773366,0.07495198,-0.2436739,0.08564941,1.457955,0.1258225,0.5463302,0.04732646,0.8154132,-0.1245685,-0.004637986,-0.3746949,-0.0353381,-0.003176928,-0.03442094
Walkforward1,4.78311,0.0385977,0.1392559,-0.07508334,0.681942,0.09570348,0.3045614,-0.1089231,0.6773612,0,0,0,0,0,0,0,0,-0.2234537,0.1279628,0.1858973,0.07083163,0.07598309,-0.2598781,0.08397078,1.457725,0.1249951,1.1651,0.1330897,1.581234,-0.3252488,0.05155541,-0.8102097,-0.08393154,-0.01149774,-0.041366
Walkforward1,4.800088,0.0435198,0.1440261,-0.06992873,0.6824899,0.1037437,0.3038782,-0.09568463,0.6793578,0,0,0,0,0,0,0,0,-0.2105702,0.1298184,0.2017066,0.0668236,0.07714225,-0.2688759,0.08299973,1.457525,0.1248241,0.644172,0.09277761,0.7904686,-0.2004012,0.05795807,-0.4498929,-0.04855245,-0.01000762,-0.008551404
Walkforward1,4.817063,0.04703327,0.1486436,-0.0666895,0.6828141,0.1104631,0.30289,-0.08456295,0.6808316,0,0,0,0,0,0,0,0,-0.2010772,0.1299992,0.2095103,0.06474271,0.07933768,-0.2756353,0.08179738,1.457519,0.1248657,0.4746504,0.00904128,0.3901847,-0.1040448,0.1097713,-0.3379703,-0.06011762,-0.0002920628,0.002077222
Walkforward1,4.834129,0.05064767,0.1530522,-0.06374869,0.6830949,0.1170911,0.3015824,-0.07297728,0.6821707,0,0,0,0,0,0,0,0,-0.1915765,0.1303094,0.2170592,0.06261968,0.0816327,-0.2823366,0.08057835,1.457493,0.1249233,0.4750386,0.01551136,0.3774412,-0.1061514,0.1147512,-0.3350616,-0.06095134,-0.001305342,0.002880394
Walkforward1,4.85111,0.05410964,0.1569715,-0.06250188,0.6832101,0.1270824,0.3071325,-0.05594223,0.6837785,0,0,0,0,0,0,0,0,-0.1842655,0.1292938,0.2210643,0.06091084,0.08445586,-0.2880406,0.07916858,1.45771,0.1249346,0.3655493,-0.05077943,0.2002545,-0.08544195,0.1411576,-0.2852008,-0.07048845,0.01085401,0.0005662441
Walkforward1,4.868074,0.06165431,0.1724732,-0.06359194,0.6831095,0.1319494,0.3048278,-0.04362226,0.6846748,0,0,0,0,0,0,0,0,-0.1771093,0.1283948,0.2247021,0.05919153,0.08729816,-0.2936225,0.07775235,1.457912,0.1249072,0.3578112,-0.0449501,0.1818925,-0.08596536,0.1421154,-0.2790943,-0.07081144,0.01013875,-0.001369044
Walkforward1,4.90203,0.06417268,0.1655489,-0.05742074,0.6836559,0.1358976,0.2924793,-0.0274862,0.6855122,0,0,0,0,0,0,0,0,-0.1690297,0.126981,0.22493,0.05707656,0.0928508,-0.3039186,0.07459576,1.458438,0.1236839,0.4039764,-0.0706926,0.01139417,-0.1057487,0.2776317,-0.5148083,-0.1578294,0.02627969,-0.06116666
Walkforward1,4.919074,0.06663053,0.1660541,-0.05678165,0.6837092,0.1382407,0.288592,-0.01347402,0.6859307,0,0,0,0,0,0,0,0,-0.1646116,0.1257441,0.2235628,0.05615636,0.09680998,-0.3129628,0.07124677,1.459013,0.1229959,0.2209082,-0.06184354,-0.06836057,-0.04600994,0.1979593,-0.45221,-0.1674499,0.02875328,-0.0343971
Walkforward1,4.93603,0.06871863,0.1659943,-0.05631969,0.6837475,0.1398313,0.2845283,0.001426592,0.6860616,0,0,0,0,0,0,0,0,-0.1608389,0.1250007,0.2220485,0.05495949,0.1006618,-0.3215901,0.06798929,1.459471,0.1224301,0.1886345,-0.03717095,-0.07571578,-0.05984325,0.1925901,-0.4313633,-0.1628738,0.02290606,-0.02829209
Walkforward1,4.953023,0.06846485,0.1645208,-0.05794301,0.6836118,0.1411424,0.2858974,0.02336978,0.6856649,0,0,0,0,0,0,0,0,-0.1579483,0.1260472,0.2195815,0.05292402,0.1034787,-0.3290146,0.06506449,1.459591,0.1224398,0.1445293,0.05232766,-0.1233459,-0.1017738,0.1408476,-0.3712252,-0.14624,0.005966425,0.0004854053
Walkforward1,4.970071,0.06829731,0.162361,-0.05735066,0.6836618,0,0,0,0,0,0,0,0,0,0,0,0,-0.1563665,0.127349,0.2165342,0.05026882,0.1064945,-0.3369726,0.06275828,1.459576,0.1228128,0.07908717,0.06508976,-0.1523681,-0.13276,0.1507863,-0.3978997,-0.1153104,-0.0007450581,0.01864992
